close,num_trades,future_close,future_returns
122984.97,30533,123085.88,0.0008205067659894372
123085.88,29057,123244.75,0.0012907248175013653
123244.75,31503,123336.8,0.0007468877984659894
123336.8,23832,123161.39,-0.0014222032678000707
123161.39,21148,123195.46,0.0002766289013140799
123195.46,20752,123036.01,-0.0012942847082190179
123036.01,23651,123034.67,-1.0891120412637179e-05
123034.67,46059,123009.99,-0.00020059386512760735
123009.99,24474,122776.11,-0.0019013089912454095
122776.11,30216,122803.17,0.00022040118391108976
122803.17,20837,123055.06,0.002051168548824922
123055.06,34508,123049.13,-4.818981031740055e-05
123049.13,20818,123265.54,0.0017587284038496076
123265.54,95769,123200.05,-0.0005312920383100384
123200.05,58016,123052.68,-0.0011961845794705717
123052.68,33497,123057.05,3.5513245221663325e-05
123057.05,28124,123028.0,-0.00023606936782571974
123028.0,47805,123020.01,-6.494456546479732e-05
123020.01,34979,122999.44,-0.00016720857037799686
122999.44,14679,122707.2,-0.0023759457766637793
122707.2,46535,122772.18,0.0005295532780471568
122772.18,40679,122591.79,-0.0014693068087574535
122591.79,44976,122734.29,0.0011623943169440931
122734.29,43188,123027.14,0.0023860487562197275
123027.14,29668,122705.32,-0.0026158455768376943
122705.32,23186,122703.52,-1.4669290622437714e-05
122703.52,25365,122579.43,-0.0010112994313448143
122579.43,21340,122729.99,0.0012282648075621072
122729.99,18000,122999.99,0.0021999512914487873
122999.99,44535,123137.14,0.0011150407410602803
123137.14,39531,123237.4,0.0008142141355564902
123237.4,20909,123441.24,0.001654043334247568
123441.24,36690,123504.06,0.0005089060997767181
123504.06,19570,123482.31,-0.00017610757087660467
123482.31,16961,124336.44,0.00691702317522247
124336.44,95685,123522.55,-0.0065458686126126375
123522.55,152876,123347.29,-0.0014188502423242433
123347.29,88629,123566.58,0.0017778258444105521
123566.58,60770,123978.95,0.003337229208739023
123978.95,83211,124035.32,0.0004546739587647508
124035.32,54522,123852.86,-0.0014710326058738898
123852.86,54779,123626.0,-0.0018316896355885515
123626.0,58243,124110.61,0.003919968291459686
124110.61,59483,123949.99,-0.001294168161771192
123949.99,47596,123975.45,0.0002054054219768897
123975.45,30349,123839.09,-0.0010998951808603996
123839.09,36424,123881.36,0.0003413300275381115
123881.36,32717,123730.98,-0.0012139033668988608
123730.98,27162,123580.26,-0.0012181266163090454
123580.26,32674,123425.95,-0.0012486622054364016
123425.95,57367,123496.12,0.000568519018893543
123496.12,25035,123586.0,0.0007277961445266712
123586.0,28301,123720.7,0.0010899292800155003
123720.7,39624,124056.73,0.002716037009166561
124056.73,52414,123947.9,-0.000877259943898312
123947.9,43096,123903.56,-0.00035773094985869225
123903.56,41169,123616.23,-0.002318980988116892
123616.23,32288,123390.47,-0.0018262974044750413
123390.47,61459,123592.17,0.0016346481215283593
123592.17,33175,123797.75,0.0016633739823486149
123797.75,32090,123846.55,0.00039419133223339564
123846.55,23237,123929.1,0.000666550662896892
123929.1,30963,123857.26,-0.0005796862883697962
123857.26,33926,123955.3,0.0007915563447795648
123955.3,24328,123951.31,-3.2189022978523774e-05
123951.31,31235,124056.73,0.0008504952468835203
124056.73,19558,123978.0,-0.0006346290120656795
123978.0,19989,123907.28,-0.0005704237848650484
123907.28,38185,124254.33,0.002800884661498415
124254.33,84396,124215.0,-0.00031652820469119103
124215.0,52024,124667.79,0.003645211930926262
124667.79,90794,124315.01,-0.0028297605981464358
124315.01,50747,124556.64,0.0019436912726791267
124556.64,43513,124738.22,0.0014578106795430923
124738.22,59036,124820.0,0.00065561301099204
124820.0,132429,125031.33,0.0016930780323665129
125031.33,212379,124993.72,-0.0003008046063335268
124993.72,171746,124888.67,-0.0008404422238172948
124888.67,108406,124530.0,-0.0028719178449093663
124530.0,93874,125037.34,0.004074038384324963
125037.34,63653,125139.59,0.0008177557200113039
125139.59,99925,125000.0,-0.001115474327508914
125000.0,57060,124982.35,-0.00014119999999995247
124982.35,64264,125181.25,0.0015914247091688427
125181.25,56377,125455.24,0.002188746317839163
125455.24,53250,125478.38,0.0001844482542139314
125478.38,78459,125222.01,-0.0020431408183625432
125222.01,124427,125284.0,0.0004950407679928936
125284.0,65292,125342.42,0.0004663005651159846
125342.42,51913,125358.35,0.00012709184967074627
125358.35,38647,126011.18,0.0052077105354368936
126011.18,95117,125588.09,-0.0033575592260940423
125588.09,88032,125462.55,-0.0009996170815241845
125462.55,62217,125410.81,-0.0004123939773263974
125410.81,75098,125202.76,-0.0016589479009027075
125202.76,44908,125252.06,0.00039376128769053054
125252.06,42095,125211.02,-0.0003276592816117141
125211.02,23146,124898.35,-0.002497144420674835
124898.35,30031,124917.11,0.00015020214438377089
124917.11,100374,125097.85,0.0014468794547040087
125097.85,17232,125256.59,0.0012689266841914293
125256.59,35063,124887.42,-0.0029473099978212236
124887.42,32331,125039.13,0.0012147740741221824
125039.13,37226,124824.99,-0.0017125838927382064
124824.99,32865,124769.07,-0.00044798721794403473
124769.07,28627,124658.54,-0.0008858766038731813
124658.54,26635,124831.84,0.0013901975749115447
124831.84,41567,124643.26,-0.0015106722772011416
124643.26,42119,124900.93,0.0020672597940714077
124900.93,33033,124607.45,-0.0023497022800390566
124607.45,43361,124649.84,0.00034018832742344074
124649.84,62306,124699.99,0.0004023270306645621
124699.99,25899,124510.22,-0.001521812471677042
124510.22,40743,124460.26,-0.0004012522024297027
124460.26,60702,124259.9,-0.0016098311219983064
124259.9,35757,124366.14,0.0008549821784824552
124366.14,36719,124237.93,-0.0010309076087752223
124237.93,50800,124329.74,0.000738985268025738
124329.74,18773,124126.62,-0.0016337201380780542
124126.62,39414,124618.43,0.003962163796935814
124618.43,36827,124500.0,-0.0009503409728399692
124500.0,31942,124379.76,-0.0009657831325301514
124379.76,38608,124590.3,0.001692719136940024
124590.3,31744,124414.17,-0.0014136734561198683
124414.17,31703,124240.0,-0.001399920925405862
124240.0,26939,123950.94,-0.0023266258853831268
123950.94,65013,123890.84,-0.0004848692555297074
123890.84,46233,123776.78,-0.0009206491779375492
123776.78,47747,123673.91,-0.0008310928754164948
123673.91,38166,123667.99,-4.78678162596502e-05
123667.99,36441,123439.64,-0.0018464761980849786
123439.64,58190,123729.56,0.002348678268990323
123729.56,62649,123861.75,0.0010683784861111878
123861.75,54655,124033.39,0.0013857385351006002
124033.39,44905,124140.81,0.0008660571157492747
124140.81,36479,124117.48,-0.00018793175266051954
124117.48,19946,124342.09,0.0018096564641820745
124342.09,34202,124302.0,-0.0003224169707940483
124302.0,29656,124282.19,-0.00015936992164244934
124282.19,19199,124285.54,2.695478732706036e-05
124285.54,24375,124328.36,0.00034452921876515497
124328.36,39575,124453.38,0.0010055630107241864
124453.38,28986,124451.91,-1.181165188124389e-05
124451.91,33111,124572.5,0.000968968656246405
124572.5,28771,124917.99,0.0027734050452548065
124917.99,76423,124657.99,-0.0020813655423049804
124657.99,63790,124309.5,-0.00279556890015642
124309.5,111516,123891.68,-0.003361126864801167
123891.68,226970,122992.66,-0.007256500194363302
122992.66,199437,122724.91,-0.0021769591778891817
122724.91,128717,122725.36,3.6667372580456714e-06
122725.36,97575,122183.17,-0.004417913298441323
122183.17,194745,121520.01,-0.005427588758746382
121520.01,137909,121846.01,0.0026826857568560403
121846.01,165160,121595.84,-0.002053165302663529
121595.84,85348,121775.34,0.001476201817430578
121775.34,118581,121684.17,-0.0007486737462609749
121684.17,87194,121290.01,-0.0032392052310502573
121290.01,97878,121320.47,0.00025113362592676935
121320.47,78554,121130.02,-0.0015698092828028143
121130.02,66436,121043.12,-0.0007174109275306373
121043.12,91946,120696.02,-0.0028675731425296114
120696.02,90528,120895.37,0.0016516700384983096
120895.37,48423,121413.55,0.00428618564962413
121413.55,77156,121458.0,0.0003661041127616116
121458.0,62520,121637.17,0.0014751601376608026
121637.17,95841,122013.67,0.0030952709603486728
122013.67,52442,122072.8,0.00048461783011699566
122072.8,39570,121943.61,-0.0010583029143265144
121943.61,34141,122156.58,0.0017464629757968364
122156.58,49557,122056.11,-0.0008224689983953315
122056.11,38981,122016.0,-0.0003286193538365456
122016.0,49138,122094.8,0.0006458169420404669
122094.8,46012,121854.49,-0.0019682246909777934
121854.49,38829,122011.17,0.001285795870139772
122011.17,20928,121707.63,-0.002487805009983912
121707.63,38883,121537.81,-0.001395311041715308
121537.81,48484,121332.95,-0.0016855659979392312
121332.95,53918,121785.31,0.0037282535370648517
121785.31,49401,121663.4,-0.0010010238509061686
121663.4,71981,121914.09,0.0020605210770043847
121914.09,89388,122035.99,0.0009998844268124252
122035.99,100676,121828.56,-0.0016997444770187053
121828.56,52927,121950.01,0.0009968926826353641
121950.01,36686,122020.24,0.0005758917116940321
122020.24,50599,121888.0,-0.0010837546295598965
121888.0,36125,122048.28,0.001314977684431673
122048.28,34204,121781.87,-0.002182824698553798
121781.87,47302,121357.01,-0.0034886966344005454
121357.01,76504,121374.75,0.000146180265977236
121374.75,45646,121573.5,0.0016374904994655992
121573.5,61791,121649.76,0.000627274858418847
121649.76,41998,121900.0,0.0020570529691139594
121900.0,32783,121555.11,-0.0028292863002461477
121555.11,45155,121442.15,-0.000929290426375351
121442.15,58187,121374.01,-0.0005610901980901417
121374.01,57460,121362.26,-9.680820465596263e-05
121362.26,54923,121543.55,0.0014937922217335142
121543.55,40438,121784.29,0.0019806892262073106
121784.29,34685,121635.94,-0.0012181374132902434
121635.94,60167,121407.86,-0.0018751036905704233
121407.86,49313,121597.06,0.0015583834522738815
121597.06,48614,121800.0,0.0016689548250590214
121800.0,67541,122505.99,0.005796305418719339
122505.99,99219,122381.85,-0.0010133382049318795
122381.85,94073,122496.08,0.0009333900410886109
122496.08,57026,122555.01,0.0004810766189415894
122555.01,44553,122516.98,-0.00031030963156875035
122516.98,32151,122649.98,0.0010855638132771794
122649.98,52478,122900.51,0.0020426419963541775
122900.51,62186,122934.6,0.00027737883268352803
122934.6,45264,122967.56,0.0002681100357424526
122967.56,48239,122936.9,-0.00024933405200533443
122936.9,49476,122884.14,-0.0004291632536691514
122884.14,29217,122915.19,0.0002526770338304729
122915.19,52503,122633.0,-0.002295810631704698
122633.0,43599,122631.52,-1.2068529677944362e-05
122631.52,37612,122673.0,0.0003382490896304269
122673.0,51568,122391.74,-0.002292762058480613
122391.74,81466,122599.04,0.0016937417508728903
122599.04,163390,123070.08,0.0038421181764556334
123070.08,182974,122524.39,-0.004433977779164544
122524.39,118452,122320.0,-0.0016681576623234218
122320.0,94012,122368.22,0.0003942119032047664
122368.22,76581,122357.33,-8.899369460468876e-05
122357.33,72452,122189.72,-0.001369840286642443
122189.72,64613,122664.33,0.003884205643486238
122664.33,83260,122675.78,9.334416940931511e-05
122675.78,61006,123051.03,0.003058876006331479
123051.03,55829,123766.53,0.005814660795606441
123766.53,125640,123738.84,-0.00022372769116174585
123738.84,100878,124033.19,0.0023788003831295423
124033.19,62242,123774.27,-0.0020875057716406298
123774.27,100499,123743.27,-0.00025045593078432127
123743.27,72267,123460.22,-0.002287397124708268
123460.22,68472,123275.49,-0.0014962714305870595
123275.49,56104,123620.01,0.0027947161272690035
123620.01,53053,123450.0,-0.0013752627911937099
123450.0,57580,123593.44,0.0011619279060348653
123593.44,45255,123460.87,-0.0010726297447503086
123460.87,26392,122856.69,-0.004893696278019055
122856.69,39313,123140.62,0.0023110666582339956
123140.62,42058,123282.72,0.0011539652796941358
123282.72,18245,123277.33,-4.372064470992143e-05
123277.33,15630,123344.75,0.0005468969842223892
123344.75,25085,123355.06,8.358685716247649e-05
123355.06,10589,123200.82,-0.0012503743259497657
123200.82,10889,123297.17,0.0007820564830656185
123297.17,19600,123415.79,0.0009620658770999047
123415.79,25644,123306.0,-0.000889594435201424
123306.0,11869,123259.16,-0.0003798679707394115
123259.16,31756,123002.8,-0.0020798454248754927
123002.8,35239,122839.15,-0.0013304575180402844
122839.15,28548,122589.22,-0.0020346119295028275
122589.22,57963,122386.76,-0.001651531839422793
122386.76,47086,122548.23,0.0013193420595496441
122548.23,31678,122009.39,-0.004396962730510268
122009.39,66323,121895.93,-0.0009299284260007035
121895.93,49330,121617.81,-0.0022816184264724537
121617.81,89739,121931.93,0.0025828453908189886
121931.93,56500,122024.57,0.0007597681755715513
122024.57,32735,122038.01,0.00011014175259949077
122038.01,21484,122083.13,0.0003697208763073778
122083.13,37022,122091.76,7.068953753064378e-05
122091.76,33300,122144.7,0.00043360829592442585
122144.7,24702,121900.0,-0.002003361586708219
121900.0,25499,121950.15,0.0004114027891715111
121950.15,37502,122100.92,0.0012363248425688589
122100.92,23782,121936.18,-0.0013492117831709338
121936.18,30493,122083.28,0.0012063687742227547
122083.28,28436,121957.32,-0.0010317547169439445
121957.32,21010,121979.91,0.00018522873411774832
121979.91,37095,121768.17,-0.0017358596181945574
121768.17,30173,121906.1,0.0011327262288658435
121906.1,22360,121635.37,-0.0022208076544160127
121635.37,43366,121441.39,-0.0015947663907298626
121441.39,97194,121261.62,-0.0014803025558255412
121261.62,64783,121517.79,0.002112539812679337
121517.79,55513,121748.18,0.0018959363892314673
121748.18,47913,121813.04,0.0005327389698968066
121813.04,37586,121725.7,-0.0007170004130920837
121725.7,33866,122134.71,0.0033600956905568413
122134.71,44831,122170.27,0.00029115392340139934
122170.27,47023,122515.44,0.002825319122238046
122515.44,38819,122833.01,0.0025920814552027327
122833.01,68176,122737.57,-0.0007769898335959757
122737.57,35016,123113.38,0.0030618986509183266
123113.38,59728,123399.12,0.0023209500055962895
123399.12,66005,123563.38,0.0013311278070702315
123563.38,85698,123365.44,-0.0016019309280791427
123365.44,78562,123176.24,-0.0015336548064027733
123176.24,91037,122415.74,-0.006174080325881071
122415.74,147353,122211.94,-0.0016648185927724546
122211.94,152101,121509.58,-0.005747065303111976
121509.58,158198,121315.0,-0.0016013552182470026
121315.0,143208,121306.26,-7.204385278003489e-05
121306.26,95817,120878.85,-0.0035233960720575386
120878.85,92200,121147.14,0.0022194949736864533
121147.14,87964,121354.57,0.0017122154101203435
121354.57,74799,121201.22,-0.0012636524524787252
121201.22,81040,119819.77,-0.011397987578012803
119819.77,163400,120292.01,0.0039412527665507735
120292.01,154837,120510.0,0.0018121735599896382
120510.0,83238,120974.0,0.0038503028794290017
120974.0,82032,120811.97,-0.001339378709474759
120811.97,82299,120502.28,-0.00256340493413032
120502.28,71304,120649.32,0.0012202258745643846
120649.32,50037,120914.28,0.0021961168119306596
120914.28,68791,120900.82,-0.00011131853078061305
120900.82,46893,120951.72,0.0004210062429683692
120951.72,61352,120892.82,-0.0004869711650234976
120892.82,49750,120950.5,0.00047711683787343695
120950.5,23610,121109.09,0.0013111975560249345
121109.09,49184,121370.71,0.0021602011872108307
121370.71,31396,121502.36,0.0010846933333421571
121502.36,31271,121461.02,-0.00034024030479729017
121461.02,32154,121567.25,0.0008746015799965257
121567.25,33043,121665.52,0.0008083591592307204
121665.52,37469,121686.19,0.0001698920121329106
121686.19,37408,121434.07,-0.00207188671122005
