close,num_trades
113899.07,43187
113908.24,41992
113857.21,41135
113908.86,37563
113964.59,21123
113831.74,30946
113870.0,32419
113605.31,69663
113800.0,31293
114016.14,35413
114115.52,35416
114188.96,42225
114161.19,32496
114188.37,31256
114213.44,28079
114428.39,44431
114427.23,26483
114409.62,35510
114349.99,25371
114528.6,23153
114491.58,18559
114454.19,16939
114595.71,19350
114581.26,23955
114618.7,25981
114357.73,31630
114219.48,29348
114326.42,27785
114449.55,30616
114900.01,65641
115077.44,90786
115522.9,100070
115999.99,99830
115396.51,105461
115068.17,163776
115194.36,79811
114948.11,82455
114641.38,77814
114793.0,90341
115101.51,98292
115341.59,71482
115469.51,63240
115512.36,46294
115290.0,33967
115196.82,37660
114723.98,53744
115022.8,29074
114104.52,72659
114026.66,125238
113689.99,86102
112607.72,154072
113014.13,116755
112808.05,76295
112638.01,92823
112938.62,48800
112994.4,42706
113058.37,67265
113142.85,32904
113224.08,31742
112930.35,38522
113021.02,41656
112898.45,29768
112717.32,52591
112652.08,35118
112442.88,43787
112292.53,51957
112628.99,66590
112500.03,89019
112470.3,39892
112606.94,32619
112666.75,28426
112549.76,38899
112506.22,32654
112523.49,23642
112736.84,29023
112735.94,32901
112810.55,23181
113050.74,42319
113254.11,50451
113039.1,44742
113057.69,43509
113032.39,32280
113284.2,49178
113314.15,29811
113359.09,54202
113577.9,45267
113398.2,37541
113057.51,52630
113070.94,44074
113048.89,39141
112851.25,43853
112974.44,38251
113014.47,45037
113137.96,31946
112870.01,49753
113125.45,50218
113154.76,36641
113132.36,30577
113244.43,34512
113092.81,24538
113139.13,28476
113430.03,45428
112997.17,87523
112873.07,113693
112475.74,98300
112596.5,91760
112488.44,70798
112459.16,86241
111916.02,106023
111509.74,122215
111165.37,136678
111245.27,85908
111106.35,64082
111087.04,50136
111761.24,69867
111883.49,64246
111536.88,181789
109427.1,209220
110806.38,276683
111047.71,148836
110433.65,124033
110640.0,83772
110868.96,83586
111340.97,57497
111433.46,36940
111520.93,26797
111751.56,32907
111617.26,36640
111415.3,52457
111162.0,30131
111028.2,30124
110704.91,54754
109930.04,60117
110021.29,63053
110293.69,83283
110265.8,72871
110559.48,55266
110564.64,58011
110585.2,56736
110460.76,55560
110753.03,63615
110953.25,52610
110985.92,55391
110740.99,74055
110855.61,51917
110751.47,59711
109971.13,131305
109442.85,330719
108575.27,145337
108903.69,119953
109386.12,88356
110248.29,135998
110107.43,91978
110241.49,75274
110768.01,96399
111521.84,89030
111233.77,63850
111366.72,43320
110878.16,91969
110897.13,38119
110714.31,39094
110199.23,54307
110192.2,65565
110171.69,47740
110021.39,65406
110088.25,46046
110105.75,37369
109926.39,56628
109950.33,55393
109717.29,56939
109454.28,105144
108835.81,131484
108387.86,130298
108367.81,122293
107841.83,151526
107627.16,176998
107913.5,151667
108070.08,130701
108285.54,118118
107809.57,108025
107650.89,95527
107711.56,95415
107946.62,103008
108148.23,65720
108144.57,64086
107330.47,99674
107001.11,151799
107486.69,113127
107210.56,77090
106985.31,97978
106837.09,72817
106832.56,110205
106580.0,116453
106536.39,164719
106972.37,156208
107286.3,124082
107510.91,67585
107511.88,45307
107463.14,45820
107907.68,72746
107675.89,47991
107618.0,42636
107912.81,32706
107683.59,54687
108090.55,68978
108322.88,55713
108602.41,96641
108547.58,64284
109317.21,106880
109948.27,114830
109673.72,75684
109619.77,65118
109237.22,77386
108920.68,65683
108857.99,82067
109098.76,82096
109062.41,67024
109227.86,62584
109268.08,67343
109808.66,73324
110084.02,69699
109721.99,49739
109868.23,39165
109899.15,33798
109669.91,63937
109628.88,47725
109650.0,41470
109738.69,55216
109559.89,54039
109449.31,62702
109452.14,81226
109722.54,94837
110062.44,54880
110358.89,96775
109938.55,52071
109848.39,51726
109806.32,47694
109976.73,53914
109819.2,47899
109644.26,56276
109474.74,45217
110415.61,91926
110347.8,107997
109856.09,70555
109653.19,72669
110001.15,50971
109772.12,120817
110157.54,139068
109917.24,164947
110031.99,127401
110790.14,166954
110788.11,138354
110273.55,89237
110202.9,115111
109852.22,111698
110031.86,74096
108845.4,145433
108751.85,131288
109179.8,107085
109299.98,72270
109270.77,70882
109588.0,88472
109452.35,82847
109532.1,63418
109850.11,81869
109828.78,83138
109723.47,58474
109546.27,42014
109493.85,44970
109530.16,39820
109738.14,35962
109558.48,29259
109801.78,41536
109705.11,29783
109580.09,16510
109584.39,17121
109576.06,14607
109608.01,17364
109462.01,30809
109492.03,28335
109730.78,24889
109724.06,35809
109782.59,37010
109734.11,18479
109752.01,33603
109537.08,31285
109790.27,33393
110168.0,36577
110106.15,33913
110226.37,40902
110168.32,71143
110274.21,39057
110291.67,30242
110167.07,35362
110371.84,30905
110140.79,23400
110043.89,21117
110121.95,22886
110004.82,23158
110106.98,29722
110183.73,26038
110071.4,27613
110189.32,49460
110187.97,21274
110248.88,20500
110225.19,22509
110072.23,23008
109991.29,33054
109954.02,33562
110005.21,14903
110147.83,18607
110197.5,16511
110037.21,19761
110137.59,22310
110078.89,30658
110140.54,23188
110017.27,26414
110000.0,22361
109927.78,24156
109946.27,56519
109857.99,43319
109896.77,19144
109933.85,15396
110166.14,53935
110041.17,38652
110310.65,28635
110245.22,55080
110411.03,42428
110464.33,36205
110259.34,36865
110334.99,17640
110208.97,19525
110274.92,22485
110235.17,15883
110341.27,12214
110264.96,13039
110248.46,11093
110299.99,6856
110391.5,14477
110469.05,24748
110406.2,14982
110298.3,29571
110211.13,15940
109862.85,36656
109957.12,45350
110050.11,17644
110092.78,16289
110006.89,15385
110017.28,17817
110098.1,12559
109951.45,22667
109983.99,39863
109974.09,16502
109978.0,24594
110067.82,18270
109978.01,21859
109893.94,24362
110103.16,24440
110015.77,23977
110010.66,18424
109976.62,18789
110053.23,13580
110052.48,23882
110163.52,32024
110670.27,75223
110496.67,41436
110309.27,44537
110497.98,38151
110383.07,32815
110356.6,33227
110663.89,38441
110497.61,21546
110579.7,28275
110895.53,51624
110843.77,31914
110804.04,37454
110850.17,32204
110962.29,30685
110753.56,42607
110714.0,40368
110669.0,47854
110394.36,49698
110492.0,34731
110779.37,25906
110888.8,28416
111196.99,57332
111072.95,59272
110816.7,71644
110736.24,40087
110450.06,47025
110349.99,79331
110568.65,37877
110460.56,52438
110385.94,67978
110422.24,57382
110450.87,44871
110544.08,34075
110117.48,43467
109859.2,100184
110047.5,50383
110115.34,28655
110170.0,28159
110070.65,30116
110190.4,20049
110252.75,26222
110187.1,21016
110331.0,20154
110185.65,17352
110057.99,34824
110180.84,16002
110015.56,22958
110032.97,19084
110086.7,14305
110030.5,18743
110055.41,15401
109990.9,19279
109976.5,14387
109555.32,54641
109899.99,43634
110291.37,102759
110436.93,58586
110540.68,52171
110638.19,46418
110312.38,38165
109757.11,59718
109703.22,101080
109650.48,79613
109665.5,65619
109514.79,75989
108921.74,128483
109033.83,111039
108338.0,132127
108238.77,135481
107937.45,107745
107529.49,145118
107933.88,88007
107900.37,61772
107801.22,66109
107741.0,77887
107606.75,84888
107379.01,85871
107457.7,65360
107494.23,121674
107372.53,75999
107594.05,82988
107468.23,66106
107541.21,68634
107167.02,69411
107586.97,103192
107636.67,73594
107225.23,73324
107197.94,54022
107510.1,47426
107316.29,47523
106974.99,79829
107703.84,107994
107673.89,62129
107787.42,56660
108150.81,86036
107983.89,56349
107768.9,48273
107632.25,58799
107953.21,76750
107908.68,60443
107824.39,90225
107750.01,117660
108059.99,120226
107574.17,139551
106458.71,305530
105745.71,246928
106307.82,239327
106400.01,197170
106678.44,167117
107023.29,140339
107481.27,147727
107481.19,117782
107346.21,104645
107252.16,81049
106961.62,112187
106894.49,119842
107330.0,98347
107090.0,81848
106690.0,107556
106868.18,121120
106657.55,130462
106448.62,148983
106855.2,111980
106888.71,63054
106520.95,83443
106288.3,105690
106489.95,56014
106331.02,60848
106650.37,52324
106583.04,71928
106272.36,95907
106687.6,139008
106471.45,97356
106627.07,107844
107252.44,134429
107040.01,78856
107044.39,69147
106941.69,89931
106482.6,85945
106863.94,111879
107097.43,72622
107158.79,60388
107081.1,70917
106889.99,73538
106750.14,64556
106177.92,88120
105312.99,184780
104215.76,213606
104924.87,162239
104527.9,112131
104766.14,83252
104619.97,113854
104678.44,85708
104490.72,78376
103759.99,126451
104507.17,114325
104051.9,82891
103894.72,92865
104024.46,95065
103857.96,89381
103775.16,102112
103870.33,88439
103816.39,96882
104342.86,96233
104625.16,82846
104584.76,66711
104215.18,91152
103929.62,77807
103952.54,68652
103940.38,79765
104111.92,103887
103924.25,71823
103906.32,79054
103080.72,169647
104500.01,210350
104658.82,173594
104268.41,150999
103197.01,149896
102894.38,173515
102790.48,185553
102257.7,203138
100923.41,297932
101637.47,212860
101114.83,152693
100384.03,192466
100346.77,229876
101363.98,203569
101308.4,181917
100906.77,148233
100542.64,136358
100195.78,219768
100564.59,204413
100755.43,175021
100219.66,154622
99268.12,203999
100311.46,171809
101299.28,160814
101530.14,117525
101295.71,104965
101142.76,98972
101207.82,58361
101497.22,76014
101434.83,108449
100746.89,116893
100564.3,100251
99688.01,129018
98999.81,197630
100761.62,196180
101360.01,184876
101584.28,142049
101677.93,145041
101608.68,130892
102164.09,123514
102130.0,98946
101859.78,98217
101884.43,89096
101998.3,73843
102152.27,81698
101882.89,84770
101824.89,59791
101910.32,74927
101822.0,70353
102119.99,51598
101863.34,50991
101885.42,59984
101993.02,56172
101520.25,82002
101598.89,91179
101699.74,102190
101806.6,95333
101970.83,94984
101995.29,54589
101733.75,77633
101683.8,73284
101401.97,79326
101482.15,73819
101813.59,57737
102070.61,69649
102183.0,66772
102474.21,107224
102673.35,79072
102313.3,81376
102674.65,79416
102985.91,111564
102724.86,82921
102688.7,140868
103202.3,171175
103254.9,158371
103499.99,137670
103728.3,135086
103357.46,124872
103737.01,99859
103919.2,106255
103729.33,87577
103867.45,75903
103904.05,103442
104026.93,80330
104264.8,83988
104347.4,84529
104316.44,87257
104417.44,47535
104008.09,42608
104286.74,57920
103884.92,68339
103831.22,83518
103672.19,69458
103675.6,54714
103672.37,51937
103352.16,42957
103387.62,35082
103706.55,52496
103823.36,51161
103893.09,45897
103885.16,34315
103598.06,67592
103435.09,79003
103677.72,50957
102987.27,69523
103352.74,82494
103365.65,57552
103078.17,70822
103219.99,60840
103321.81,72266
103834.14,67913
103767.81,47465
103636.03,53996
103766.79,40715
103788.7,33343
104030.79,47841
103547.2,59524
103105.61,59524
103143.57,53752
103332.79,62636
103351.37,61668
103318.75,44593
102945.41,70581
103128.49,84522
103185.48,73141
103373.65,61665
103232.76,59336
103200.26,48513
103081.33,75091
103059.96,45220
102810.01,48349
103030.74,57547
103274.56,52529
103122.54,36766
103050.0,40739
103192.93,40959
103227.58,34405
102937.0,58514
102858.78,52331
102552.38,80163
103155.51,86805
103214.01,100423
103319.71,57828
103061.35,92867
102441.48,136041
102125.0,180793
102471.44,196559
101923.4,196168
102014.48,185359
101575.01,166454
100962.77,138940
100867.2,196676
101076.55,168340
101264.59,140060
101804.01,114893
100992.38,111279
101774.0,87316
101722.13,106999
101863.05,93076
101591.7,69175
101388.81,93738
101167.18,81286
100924.44,83013
100914.11,107943
100674.65,79801
100923.74,58400
101117.17,60607
101199.89,52972
101131.88,53835
101415.05,31003
101250.0,63487
101189.9,57277
101346.04,41198
101042.3,84557
101288.36,99702
101479.78,81118
101580.58,102508
101236.88,106242
101538.96,76336
101603.67,70222
101591.76,69290
101905.11,53471
102300.42,95989
102184.84,60257
101916.29,43791
101841.09,54545
101748.87,42427
102027.19,37125
102388.95,72014
102353.77,40762
102447.47,35615
102353.76,35711
102062.35,37030
101819.1,28157
101924.54,38834
101782.79,50513
102010.0,37029
101854.47,40713
101578.45,52543
101496.18,46449
101406.84,55093
100898.17,85624
101013.66,67704
100822.82,69324
100822.99,55953
100770.85,59066
100126.96,152082
100044.98,118888
100411.89,115204
100135.99,96610
99799.56,125996
99638.28,127508
100230.76,134977
100322.37,113040
100347.35,105363
100208.24,121304
99590.01,160395
100806.08,223948
100820.01,198370
100517.25,177998
100797.95,151542
100806.82,126761
101202.4,163645
101169.2,120673
101646.8,118407
102252.83,176634
102397.12,127117
102814.59,159068
102669.25,121413
102609.46,104661
102786.71,97742
103200.0,82036
103395.25,104569
103255.74,120238
103526.53,92543
103783.09,87593
103511.01,61875
103390.03,52372
103879.23,42809
103837.33,62481
103710.51,45203
103633.03,30616
103459.14,47201
103609.0,43493
103339.08,37670
103406.21,60446
102732.76,80037
102713.15,63884
103065.04,64903
103155.85,48205
102996.84,38177
103216.17,45583
103325.89,50493
102846.65,43668
103263.34,42575
102938.85,42128
102592.76,49473
102630.53,51717
102634.98,49427
102565.03,44959
102549.89,45187
102504.77,34315
102304.0,33139
102333.56,62370
102488.88,37992
102215.62,32761
102288.2,27787
102238.63,42895
102352.96,13878
102258.03,25903
102589.92,24552
102431.74,23534
102335.9,21016
102563.77,22713
102399.46,29551
102438.56,21339
102560.57,15645
102480.04,19858
102595.87,18570
102123.33,27043
101857.1,62484
101870.29,47565
102013.51,34709
102065.14,29969
102054.95,58443
102086.29,54698
101804.63,52781
101501.83,85875
101944.25,56063
101827.19,40205
101721.68,40599
101644.78,55826
101711.45,42853
101793.0,60142
101916.11,44029
101850.22,44797
101769.93,40667
101893.95,45270
101994.52,30564
102001.76,29247
102128.03,44754
102139.53,27143
101779.76,26477
101955.92,47615
101989.65,25312
102092.49,25879
102127.68,17530
102068.06,17162
102079.99,20641
102239.21,21972
102272.81,27428
102236.68,19705
102224.67,17408
102377.46,23320
102397.57,25952
102351.98,19163
102312.94,23849
101677.28,56692
101988.46,47289
101797.74,42521
101945.24,57638
101885.87,50550
102045.07,44127
101854.7,33643
101760.54,45793
101633.25,63409
101787.25,53377
101592.8,70322
101662.05,51290
102042.32,42829
101968.43,39380
101724.91,29493
101851.17,30012
101890.14,34967
101928.54,28730
101894.47,26714
101879.99,22431
101752.83,26721
101779.7,39281
101882.27,19295
101944.59,23994
101981.74,22199
101903.68,30964
101972.94,17665
102060.95,27039
101984.22,26366
101657.46,27356
101599.94,40621
101610.99,32134
101876.36,27833
102187.9,38978
102066.72,35900
102239.41,26531
102382.62,45534
102159.85,45810
102086.9,20796
102400.61,37981
102738.5,52089
102911.39,50548
103259.99,72834
103383.04,129287
103037.9,82668
103572.38,59406
103693.76,56966
103762.17,68528
103397.6,74276
103427.4,43868
103845.04,42929
103536.24,39556
103645.0,42764
103637.57,31022
103639.27,30083
103730.58,21442
104512.65,79580
104339.99,74815
104762.2,72502
104805.57,54624
104469.04,98698
104567.77,42417
104633.12,32539
104537.99,37315
104639.91,28449
104528.82,57724
104616.23,70471
104248.72,57074
104732.48,68400
104945.09,120961
104658.2,69107
104722.96,57057
105267.85,122930
106030.43,128271
106314.96,143894
106336.18,130509
105845.24,102878
105699.99,83731
105867.66,74669
105817.98,66011
106006.69,48001
106011.55,77649
106141.22,63137
106027.97,63620
106063.47,68566
105920.97,46983
106153.14,46408
106396.62,45275
106154.6,51611
106100.0,38950
106268.1,49769
106148.18,43362
106221.88,33183
106324.32,49013
106261.06,36732
106461.45,41863
106237.23,56482
105908.94,38309
105965.46,38428
106175.33,50540
106489.94,53944
106440.0,50598
106330.74,42859
106050.0,40160
105995.26,36502
106018.06,44324
106187.34,35423
106176.5,29779
106024.03,47361
105963.83,52157
105944.17,33859
106190.59,80798
106484.3,60196
106548.02,53371
106284.87,73849
105616.73,114360
104898.15,174878
105087.01,165504
105387.0,112627
105079.99,113462
105243.42,102562
105122.94,90967
105242.05,102832
105363.84,67018
105679.86,54693
105953.1,56618
105886.73,52703
105862.9,55834
105478.0,55130
105627.98,63479
105825.86,52865
105817.99,69958
106178.68,75022
106216.32,55348
106010.73,57551
105664.94,69615
105505.48,42535
105631.27,57523
105586.92,36791
105731.13,22543
106062.8,52017
106107.18,63585
106013.71,54497
106011.13,42486
105873.73,63043
105655.54,74016
106139.83,65713
107357.87,116961
106396.47,193921
106110.36,129141
106020.75,145274
106872.77,126613
106655.02,89195
106947.8,78765
106623.5,68565
106456.0,67109
106150.59,61046
105898.96,51136
105755.32,52771
105395.77,82631
105418.44,72020
105249.35,50595
105105.16,83306
105061.88,61193
105261.27,67714
105059.98,56600
104866.0,52749
104783.98,70347
105189.26,67446
104923.01,52062
105157.8,45630
105175.2,47428
105396.14,37020
104971.63,62564
105120.8,54299
105150.39,50461
105176.38,29648
105231.78,36799
105346.63,31187
105311.9,41536
105056.9,47177
104816.56,65293
104530.83,144415
104409.04,116891
104354.34,114873
104390.92,78313
104474.0,76912
104327.43,90299
104560.16,135160
104091.55,128213
103500.0,148375
103455.99,154128
103719.01,118968
103447.28,95477
103399.43,73994
103514.48,79679
103138.83,75053
103338.99,101146
103309.66,77854
103232.81,75615
103401.07,60506
103223.75,75482
103218.39,55579
103126.39,62019
103146.98,83494
102842.04,76666
102809.27,86636
102912.0,73818
102513.24,61874
102633.92,52650
102850.0,46614
103066.37,39533
103000.01,31705
103144.12,58340
102973.29,61136
103058.99,71758
103184.95,82562
102907.58,74052
102885.99,68126
103243.09,88020
103220.17,63312
103254.64,59581
103329.94,66855
103107.82,54828
103151.66,40499
103316.19,46534
103322.12,29437
103310.0,38303
103349.49,38755
103134.84,38121
103246.87,36068
103361.66,35134
103359.99,36965
103385.3,41103
103630.01,50274
103460.62,37859
103366.97,30093
103486.88,32855
103506.95,37750
103112.66,41930
103480.86,49855
104169.2,105828
104147.24,63757
104954.56,98055
104571.42,106408
104521.56,68321
104684.67,55846
104792.67,82320
104899.99,48633
105122.99,75040
104825.34,61520
105020.83,44205
105231.35,60615
104926.72,68670
104993.74,40978
104690.6,63235
105002.69,66021
105039.99,61145
104915.34,66536
104594.0,90722
103990.4,202690
103421.0,157147
102883.58,182429
102173.51,203244
101768.59,213915
101801.61,177750
101442.61,143796
101477.33,117991
102122.34,103054
101748.02,87374
101652.96,88078
101823.88,74578
101542.17,64966
101158.28,94955
101192.01,125794
101297.31,92015
101611.78,88936
101671.1,66714
101539.01,57386
101839.18,47112
101827.32,40677
101920.47,36238
101576.44,38675
101796.79,40539
101978.96,45902
101856.09,65925
101691.07,64520
101654.37,45006
101779.54,51694
101933.25,73166
101854.58,58533
102283.99,109557
102342.33,113766
102007.0,63277
102287.58,55697
102213.38,54875
102064.41,34158
101722.0,129215
102408.36,163543
102130.21,90059
102158.91,125117
101994.1,82735
102120.0,62298
101979.54,61160
102466.03,81627
103135.84,136135
103286.0,99030
103390.01,114204
103590.74,63169
103759.87,84535
103644.59,78399
103475.66,66659
103473.73,76181
103713.44,59171
103684.06,42927
102946.8,146300
103124.83,83550
102827.0,71603
103175.08,44185
102943.33,56470
102991.22,28678
103100.99,31774
102930.28,36992
102936.5,32786
103000.01,68502
103182.7,42303
103143.45,48362
102939.79,49642
102423.97,123723
102326.48,105652
102331.0,107741
102314.52,164495
102873.14,238976
102465.82,199308
101944.16,165308
101382.64,159518
100843.93,168646
101020.01,184666
100633.13,163255
100525.44,179047
100213.54,184237
99659.99,207086
99309.87,216221
98509.75,257335
98591.78,234968
98520.34,192125
98702.66,177708
98682.14,165262
98080.74,210759
98794.32,216095
98162.11,201702
98441.67,137704
98581.37,107382
98817.36,89605
99273.75,104086
99749.99,97884
99851.82,91653
100372.0,110308
100494.6,82402
99692.02,108513
99204.63,207752
99106.7,163180
98973.95,151614
99093.16,197594
99275.03,155062
99255.6,122444
99610.13,110769
99795.39,74792
99620.0,70323
99166.02,87691
99125.04,77635
99139.38,67690
99002.2,71715
96887.75,225512
97823.98,254700
97682.78,159987
97147.5,156769
97523.98,114224
97060.0,115098
96775.56,143908
97569.13,233126
97343.99,185943
96933.17,149172
97151.98,124839
97425.89,107812
97225.45,121197
97377.41,109893
97035.01,106747
96977.15,93534
96839.93,77879
96999.99,65746
97246.56,71824
96752.2,63314
96465.84,85644
96204.22,121542
96167.44,153371
95696.84,151929
95013.78,187552
95350.75,243518
94960.01,164505
94721.18,192092
95243.95,222474
95628.68,184268
96308.18,231822
96542.38,189989
96063.43,201561
96745.04,175616
96796.14,152560
96427.0,120718
97206.26,133798
97011.22,126809
96948.07,98270
96499.86,93408
95842.56,127988
96041.77,139581
95586.44,122613
95075.53,134500
95568.01,141309
95532.42,125175
95778.29,93703
95415.41,113287
94663.39,119920
94377.47,142616
94977.39,120135
94754.13,88914
95059.47,60269
94966.65,74875
95345.99,78060
95179.99,86125
94714.04,143930
94628.29,91953
94594.0,75141
95125.22,124035
95013.34,109778
95149.35,93967
95295.07,101187
95350.4,90779
95650.17,99327
95602.61,71659
95879.99,72783
96482.77,107682
96502.09,123393
96200.0,122543
96417.12,78248
96479.11,79822
96023.7,65804
96112.14,40874
96153.91,42144
96024.56,49548
96342.18,51066
96460.23,35141
96499.99,31320
96121.27,88235
96092.7,55986
96216.08,54937
96333.86,46286
96119.18,63950
96192.91,85639
95910.88,97190
95953.52,73032
96024.4,53775
95808.44,47990
95823.32,57089
95865.41,46131
95952.13,39283
95810.86,35245
95814.53,33358
95696.87,42014
95713.77,45918
95815.14,39454
95814.08,36002
95995.81,46198
96191.99,60027
96370.16,57719
96231.23,66392
96325.0,66375
96254.25,48108
96245.77,52707
96208.88,53622
96260.0,40916
95822.99,82006
95929.99,56609
96162.84,44110
95924.56,77334
96060.01,87879
96238.5,57081
96111.26,55472
96098.21,46126
96052.99,28652
96088.45,22571
95986.55,24841
96012.01,23348
95698.52,35139
95647.21,31396
95277.52,73196
95628.63,76179
95371.45,43571
95279.99,53304
95482.09,54308
95528.71,44762
95619.62,35243
95621.76,38586
95630.0,22960
95596.24,24207
95284.25,57846
95271.84,49071
95362.0,37694
95373.88,86466
95050.0,77042
95276.62,100332
95468.58,64588
95643.23,62018
95963.88,59043
95868.0,42612
95785.99,34004
95825.02,36354
95849.46,44905
95698.52,34780
95821.79,19546
95975.35,46959
95883.63,39996
95881.82,26013
95958.66,29068
95971.93,21680
95813.53,23366
95951.31,28759
95901.3,37280
96099.99,29709
95871.11,51013
95917.51,38610
96116.94,43939
95971.87,41839
96098.47,38017
96629.75,75346
96520.62,59900
96436.78,37095
96444.71,20637
96068.39,56002
95665.2,92993
95627.13,67919
95844.83,44866
95588.55,66737
95743.9,62555
95836.13,42010
95344.05,62077
95420.44,65505
95422.47,45611
95520.52,33938
95531.13,41937
95543.56,51924
95414.72,37349
94573.46,135748
94474.63,164956
94134.99,159670
94224.47,146059
94160.19,82020
94127.89,85920
94357.67,148753
95085.13,182709
94360.33,93824
94049.64,136474
94342.8,114667
94197.99,66273
94020.0,92402
94225.43,72565
94417.39,71985
94090.0,48364
93682.75,128320
93626.47,85938
93505.22,93423
93529.36,125899
93831.36,90688
94183.36,110275
93913.46,225586
94324.74,132094
94261.44,79832
93857.5,125900
94957.63,170676
95290.01,124078
94937.9,119066
95001.01,87262
94768.02,64397
95106.06,110467
95027.19,75023
94976.18,59568
95200.01,80597
95221.65,69288
95496.77,49653
94948.75,97595
95263.03,105983
95096.74,57114
95029.91,59626
95052.85,66789
95122.76,43266
95144.77,63309
94951.73,44496
95282.36,40119
95466.1,64352
95692.3,68909
95653.77,76856
95802.27,69760
95765.76,77428
95619.06,42505
95761.19,76621
95593.63,53184
95656.21,58203
95723.48,42114
95752.1,56574
95651.7,43308
95768.29,44071
95780.14,50921
95565.38,64796
95460.47,74319
95455.91,55905
95312.23,48695
94947.25,94198
94131.1,125280
93959.79,198783
94350.01,156396
95550.12,239192
94769.32,275650
93895.0,272486
94153.93,233757
93959.67,209154
93104.57,208047
93893.17,209426
94306.0,163833
93868.69,172042
93253.33,132374
92767.49,203004
92785.89,195873
92630.97,180408
92549.01,138076
92226.76,175408
91893.94,198169
91678.93,211618
91640.01,234398
91544.51,180264
91920.59,153368
91769.01,103527
91731.48,95540
91959.71,98536
92015.57,76402
92241.86,79736
92247.63,70238
91870.0,90666
91986.0,88050
92215.14,87630
92079.98,97314
91715.61,113527
92169.86,238285
92163.73,178712
91868.61,124926
91714.29,116118
90940.56,220186
91255.99,188171
90866.01,158932
90390.43,242177
90666.0,277859
90842.72,182456
90093.88,176403
89989.02,196745
90081.9,249537
90269.24,160682
90058.62,139703
90221.33,119203
90176.43,124668
89615.89,102609
89651.3,134513
89830.0,161145
90468.0,157920
90512.1,114040
91105.21,133498
91265.08,145848
91220.0,103161
91428.45,108053
91091.14,91338
91400.01,83855
91465.01,98045
91516.38,88719
91585.02,70601
91271.21,67653
91467.23,70296
91517.82,48221
91484.99,90730
91523.85,71715
91518.54,84379
91540.49,66805
91096.0,83408
91476.56,96661
91380.0,79201
92128.99,220908
91359.29,236710
92405.04,257807
92868.07,265964
92910.1,151384
93417.29,157361
93447.64,184089
93499.16,161125
93409.73,148054
93376.44,144140
93256.92,117398
93557.54,119244
93283.08,87110
93331.08,68953
93460.83,65534
93584.41,58727
93195.61,76235
93158.72,70886
92966.38,67927
92783.36,70178
92966.25,54082
92734.0,47533
92491.59,39638
93117.31,45163
93243.96,37078
93160.0,39871
92883.36,61033
92962.0,39052
92960.83,35391
91997.01,83475
92312.0,92970
92416.51,76483
92303.29,94611
92371.92,83958
92439.99,66900
92601.66,64010
92843.77,67082
92569.12,52088
92183.91,52358
91874.01,66629
91874.52,78137
91717.67,76635
91386.25,68424
91163.2,58540
91070.04,82065
90598.02,97434
90459.99,157724
90554.0,101072
90892.9,96038
90990.87,63144
91200.0,64979
91730.73,70040
91863.64,74118
91669.61,56429
91659.25,59024
91470.44,53443
91288.37,56283
91422.23,59563
91513.72,43134
91432.09,56133
91476.13,44537
91314.75,41961
91691.46,49240
91606.87,39564
91410.22,36409
91314.75,50310
91366.04,50150
91780.0,51257
91760.04,59641
91392.59,80080
91405.02,80825
91291.39,88794
91491.7,161895
91713.44,158172
92034.11,180324
90649.69,222747
89951.7,210990
89740.88,169939
89578.27,173564
89905.78,150252
89331.93,166377
89066.94,173775
89500.01,167847
89223.51,142563
89087.17,166778
89237.83,106242
89135.76,142171
88733.55,106938
88884.56,123133
88990.0,110931
89341.6,109442
89516.91,99212
89912.65,104839
90376.01,177271
90600.68,111141
90272.34,91765
90441.24,65520
90480.56,47239
91424.19,114967
91484.78,64993
91554.96,55456
91710.8,67301
92091.32,98685
91891.32,71986
92447.72,81498
92559.14,85964
92590.13,54068
92565.71,94049
92506.97,50763
92592.84,57122
92615.67,60570
92515.66,75697
92440.32,63371
92139.29,58376
92275.01,41696
92962.83,68543
92827.63,84528
92625.5,35929
92616.2,30844
92581.64,45638
92241.01,66696
91974.7,87049
91990.15,65589
92117.87,49690
92320.18,55054
92210.87,66350
92256.01,42654
92128.22,39485
91930.39,47079
91855.58,52733
91950.0,67457
91785.99,80152
91764.87,48220
91801.39,26971
91796.68,38061
91767.82,43612
91934.0,51434
91821.23,47425
91913.52,48542
91839.25,53234
91800.0,63391
92080.1,141482
91529.36,128796
91186.43,185479
91175.58,199268
91103.19,204924
90543.75,175807
90542.37,135580
89869.88,139332
88735.08,307179
88510.36,263108
87878.1,272848
86967.03,321462
86908.71,307088
87233.81,219650
87339.61,253056
86722.0,225739
86486.27,152023
86503.64,187420
86525.16,184429
86921.28,167074
86651.99,138916
86615.14,155680
86462.97,130074
87196.69,95038
87310.68,97974
87282.6,93128
87879.99,95675
87803.59,92579
88065.97,89083
87562.94,112882
86808.3,101999
86637.23,99117
87200.01,134854
87350.56,130267
87285.24,90487
86927.84,114369
87100.0,118791
87049.86,72635
86402.82,125987
86354.0,157637
85444.93,226029
85512.01,173918
85875.48,141187
85821.34,100391
85667.08,109900
85439.08,115653
86053.09,106927
86258.1,105658
85858.22,88112
86195.08,92781
85750.71,102057
85677.04,93839
85581.3,90014
85420.01,94855
84083.45,359956
84049.39,281393
84354.52,220083
83999.99,172183
83643.45,167687
83635.9,137087
82686.74,218640
82207.84,207709
82060.0,294355
