open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,close_sma_5,candle_body,candle_range,volatility,bb_middle,bb_upper,bb_lower,garman_klass,rsi,atr
2025-10-04 00:40:00,122021.73,122100.0,121993.25,122100.0,124.19534,2025-10-04 00:59:59,15158323.7384806,35630,122179.666,78.27000000000407,106.75,183.53037270892045,122179.666,122418.14701626793,121941.18498373206,0.000472949752887642,20.273525526459622,186.70599999999976
2025-10-04 01:00:00,122100.0,122103.24,122020.0,122083.0,103.81937,2025-10-04 01:19:59,12672085.5058596,29664,122131.146,-17.0,83.24000000000524,197.52597553235552,122131.146,122313.21693760452,121949.07506239547,0.00047438274129888016,19.609660770657257,171.00600000000267
2025-10-04 01:20:00,122082.99,122083.0,121866.86,121952.62,164.76962,2025-10-04 01:39:59,20096027.1408136,43690,122075.26999999999,-130.3700000000099,216.13999999999942,208.65471041360937,122075.26999999999,122273.35885077207,121877.18114922791,0.001062549000495549,17.9551293815383,183.85600000000267
2025-10-04 01:40:00,121952.62,121952.63,121698.8,121865.21,217.70798,2025-10-04 01:59:59,26523645.5392736,41487,122004.51200000002,-87.40999999998894,253.83000000000175,189.69851656717714,122004.51200000002,122198.6063344877,121810.41766551233,0.0014042780239629134,15.33713479513331,194.65800000000164
2025-10-04 02:00:00,121865.22,122030.0,121686.66,121740.56,194.85444,2025-10-04 02:19:59,23751828.0404634,45287,121948.278,-124.66000000000349,343.3399999999965,196.0482762683423,121948.278,122250.33014066487,121646.22585933514,0.0018880214475834505,17.881702497087787,200.6600000000006
2025-10-04 02:20:00,121740.56,121888.0,121684.97,121732.47,129.62457,2025-10-04 02:39:59,15783907.3756557,42614,121874.772,-8.089999999996508,203.02999999999884,204.6806282670357,121874.772,122171.037696766,121578.506303234,0.0011780927209744279,0.0,219.91600000000034
2025-10-04 02:40:00,121732.47,121950.09,121708.78,121854.53,119.03558,2025-10-04 02:59:59,14501673.0819813,35641,121829.07800000001,122.05999999999767,241.30999999999767,181.2447735216082,121829.07800000001,122014.50856242233,121643.64743757769,0.0012544482317960266,25.827884635730456,251.52999999999884
2025-10-04 03:00:00,121854.53,121969.09,121829.54,121943.09,104.00722,2025-10-04 03:19:59,12677157.2247439,26453,121827.17199999999,88.55999999999767,139.5500000000029,158.19227979831174,121827.17199999999,122006.34353702598,121648.000462974,0.0006718564499301694,48.89384126099785,236.21199999999953
2025-10-04 03:20:00,121943.1,122098.69,121943.09,122048.0,127.47073,2025-10-04 03:39:59,15557533.553438202,19819,121863.73000000001,104.89999999999418,155.60000000000582,133.31652331120512,121863.73000000001,122133.4300537639,121594.02994623611,0.0007262517571023845,70.38838200191759,216.56600000000034
2025-10-04 03:40:00,122048.0,122325.6,122038.28,122243.99,124.92557,2025-10-04 03:59:59,15263065.6968997,35042,121964.41600000001,195.99000000000524,287.320000000007,164.4395086380458,121964.41600000001,122353.61592898284,121575.21607101719,0.0013305646007056701,98.44306306653134,205.36200000000244
2025-10-04 04:00:00,122243.99,122337.18,122219.3,122292.24,124.48045,2025-10-04 04:19:59,15222448.665626,25618,122076.37,48.25,117.8799999999901,192.0229932094672,122076.37,122453.83221294354,121698.90778705645,0.0006360194880453896,100.0,188.3320000000007
2025-10-04 04:20:00,122292.24,122418.0,122265.13,122418.0,105.42819,2025-10-04 04:39:59,12900059.5344568,27925,122189.06400000001,125.75999999999476,152.86999999999534,236.8392326945572,122189.06400000001,122571.78596869297,121806.34203130705,0.0006103894772362507,100.0,170.64400000000023
2025-10-04 04:40:00,122418.0,122522.0,122417.99,122495.0,85.50808,2025-10-04 04:59:59,10473634.6866351,22079,122299.446,77.0,104.00999999999476,280.54670248762943,122299.446,122643.90035564119,121954.9916443588,0.0004559550566026356,100.0,163.5359999999986
2025-10-04 05:00:00,122495.01,122678.45,122442.72,122678.44,144.33221,2025-10-04 05:19:59,17693104.8138351,33356,122425.53400000001,183.43000000000757,235.72999999999593,330.21318039515995,122425.53400000001,122771.32186201974,122079.74613798028,0.0009923580384822495,100.0,179.56199999999663
2025-10-04 05:20:00,122678.45,122800.0,122643.98,122643.98,213.41516,2025-10-04 05:39:59,26187570.332625203,36429,122505.532,-34.470000000001164,156.02000000000407,330.9622628438,122505.532,122825.4246014777,122185.63939852231,0.0008818347877062265,92.65104177773856,153.30199999999604
2025-10-04 05:40:00,122643.98,122643.99,122405.64,122522.7,231.13195,2025-10-04 05:59:59,28310400.1976678,35291,122551.624,-121.27999999999884,238.35000000000582,289.37745643022015,122551.624,122767.2861828698,122335.9618171302,0.001230452297732038,71.2625013839162,177.3959999999992
2025-10-04 06:00:00,122522.7,122562.99,122373.9,122560.83,168.45553,2025-10-04 06:19:59,20633237.4525141,37281,122580.18999999999,38.13000000000466,189.09000000001106,248.01085267701677,122580.18999999999,122737.22334805116,122423.15665194881,0.001074500490453945,65.71944267130351,184.64000000000232
2025-10-04 06:20:00,122560.83,122606.86,122500.02,122526.87,123.14675,2025-10-04 06:39:59,15091735.4908104,19689,122586.56400000001,-33.9600000000064,106.83999999999651,195.72732939538093,122586.56400000001,122728.13383902005,122444.99416097997,0.0005918918891836285,53.87458360687552,185.2060000000027
2025-10-04 06:40:00,122526.87,122561.89,122430.26,122430.27,66.93741,2025-10-04 06:59:59,8197966.394396,11660,122536.93000000001,-96.59999999999127,131.63000000000466,139.1653222131617,122536.93000000001,122690.91365043135,122382.94634956867,0.0005805565050962892,11.752920506736046,164.38600000000443
2025-10-04 07:00:00,122430.27,122455.0,122337.8,122376.27,94.14702,2025-10-04 07:19:59,11523861.2493345,17560,122483.388,-54.0,117.19999999999709,118.92403607169783,122483.388,122637.43075017075,122329.34524982926,0.0006190822006060494,11.085269064163896,156.62200000000303
2025-10-04 07:20:00,122376.27,122393.02,122315.98,122315.99,88.46573000000001,2025-10-04 07:39:59,10823674.7173284,15299,122442.046,-60.279999999998836,77.04000000000815,114.59520227025355,122442.046,122646.15386638485,122237.93813361516,0.0003231911541111849,13.474926670673383,124.3600000000035
2025-10-04 07:40:00,122315.99,122342.87,122259.98,122324.08,70.72682999999999,2025-10-04 07:59:59,8649339.007478401,16494,122394.696,8.089999999996508,82.88999999999942,125.13804804216963,122394.696,122568.63922958994,122220.75277041005,0.000477476666320627,3.198513422684826,103.12000000000117
2025-10-04 08:00:00,122324.08,122539.83,122296.75,122442.4,217.23134,2025-10-04 08:19:59,26595890.8398761,29277,122377.802,118.31999999999243,243.08000000000175,125.88833994644196,122377.802,122494.57064425084,122261.03335574915,0.0012689904226633932,37.47813454297393,130.3680000000022
2025-10-04 08:20:00,122442.41,122499.97,122273.55,122273.56,179.38836999999998,2025-10-04 08:39:59,21962264.28359,23551,122346.46,-168.85000000000582,226.41999999999825,120.75909528672983,122346.46,122476.21675319684,122216.70324680317,0.0009877726030863723,30.86709154396351,149.32600000000093
2025-10-04 08:40:00,122273.56,122321.82,122197.63,122267.57,102.42239,2025-10-04 08:59:59,12522487.3604388,18728,122324.72,-5.989999999990687,124.19000000000233,108.76921410859255,122324.72,122465.46328758482,122183.97671241518,0.0007176252053456039,34.96625359592767,150.72400000000198
2025-10-04 09:00:00,122267.58,122457.17,122267.57,122377.42,112.37203,2025-10-04 09:19:59,13748913.6516332,21114,122337.00600000001,109.83999999999651,189.59999999999127,100.55321766231388,122337.00600000001,122484.50183424688,122189.51016575313,0.0009428636172291223,57.47159989296723,173.2359999999986
2025-10-04 09:20:00,122377.42,122393.53,122308.54,122327.82,63.07212,2025-10-04 09:39:59,7717457.4006707,12171,122337.754,-49.59999999999127,84.99000000000524,81.67125854450774,122337.754,122484.95972244375,122190.54827755626,0.0004216398360394761,50.41316836058392,173.65599999999978
2025-10-04 09:40:00,122327.82,122327.82,122186.03,122208.78,68.57072,2025-10-04 09:59:59,8382103.5020831,11683,122291.03,-119.04000000000815,141.79000000000815,73.70793522800945,122291.03,122419.23831174373,122162.82168825627,0.0005535065041513383,24.23233036265698,153.39800000000105
2025-10-04 10:00:00,122208.79,122273.32,122196.94,122248.8,48.77887,2025-10-04 10:19:59,5962864.7183116,10627,122286.07800000001,40.01000000000931,76.38000000000466,69.71745476499422,122286.07800000001,122419.46814836253,122152.68785163749,0.00039221752275529466,46.184899845917435,123.39000000000233
2025-10-04 10:20:00,122248.79,122331.01,122200.0,122247.0,67.04335,2025-10-04 10:39:59,8198827.955109401,12991,122281.964,-1.7899999999935972,131.00999999999476,69.33951299397727,122281.964,122419.41526670998,122144.51273329003,0.0007576248563559025,46.78904810964267,124.75400000000081
2025-10-04 10:40:00,122246.99,122247.0,122099.69,122129.53,92.96026,2025-10-04 10:59:59,11356319.7107313,13789,122232.38600000001,-117.4600000000064,147.30999999999767,88.09440569965332,122232.38600000001,122376.35556872954,122088.41643127048,0.0006082230658565463,12.20382398682743,116.2960000000021
2025-10-04 11:00:00,122129.53,122215.97,121962.81,121998.03,186.61666,2025-10-04 11:19:59,22785324.3570772,29368,122166.428,-131.5,253.1600000000035,124.65109291768948,122166.428,122378.0645617755,121954.79143822449,0.0013044171525038342,9.765024522363532,149.93000000000174
2025-10-04 11:20:00,121998.03,122134.53,121979.68,122043.01,71.0135,2025-10-04 11:39:59,8668183.4736507,21657,122133.274,44.979999999995925,154.85000000000582,120.82455901943382,122133.274,122362.90937732709,121903.63862267292,0.0008673339862674471,25.314947732078195,152.54200000000128
2025-10-04 11:40:00,122043.01,122108.55,121973.25,121973.26,59.26672,2025-10-04 11:59:59,7233206.2795299,14845,122078.166,-69.75,135.3000000000029,139.70906387527938,122078.166,122301.33896368546,121854.99303631454,0.0006987827367809408,12.306429548562491,164.32600000000093
2025-10-04 12:00:00,121973.26,122103.0,121973.25,122079.3,65.96504,2025-10-04 12:19:59,8051325.6814069,15504,122044.626,106.04000000000815,129.75,139.60024134416986,122044.626,122169.83734181912,121919.41465818089,0.0005229524062648344,32.1496998339512,164.07400000000197
2025-10-04 12:20:00,122079.3,122079.65,122006.68,122045.23,42.36687,2025-10-04 12:39:59,5170799.665853,20261,122027.76599999999,-34.070000000006985,72.97000000000116,121.31174507585555,122027.76599999999,122111.71990235204,121943.81209764794,0.0003855499410748018,39.08992079515446,149.2060000000027
2025-10-04 12:40:00,122045.24,122055.57,121945.0,122005.62,105.86373,2025-10-04 12:59:59,12914803.5785683,15791,122029.28399999999,-39.620000000009895,110.57000000000698,104.5913624222769,122029.28399999999,122110.78830491782,121947.77969508215,0.0006082554884868415,51.288843606723766,120.68800000000337
2025-10-04 13:00:00,122005.62,122509.52,122005.62,122407.1,188.79201,2025-10-04 13:19:59,23093500.0235514,51200,122102.102,401.4800000000105,503.90000000000873,140.57375026027532,122102.102,122452.36928776774,121751.83471223226,0.0020795820491174024,77.96604961978619,190.49800000000397
2025-10-04 13:20:00,122407.1,122450.0,122292.43,122449.99,66.82036,2025-10-04 13:39:59,8175816.8438732,18545,122197.448,42.88999999999942,157.57000000000698,172.2515390707414,122197.448,122623.6623520345,121771.2336479655,0.0008840805362299829,88.19401047925707,194.95200000000477
2025-10-04 13:40:00,122450.0,122450.0,122365.76,122385.42,63.55591,2025-10-04 13:59:59,7780247.979217799,13448,122258.67199999999,-64.58000000000175,84.24000000000524,186.93683166310294,122258.67199999999,122687.96363266968,121829.3803673303,0.0003595818469390518,76.27098280182473,185.85000000000582
2025-10-04 14:00:00,122385.42,122459.98,122300.0,122381.63,81.54527,2025-10-04 14:19:59,9979441.2760246,29153,122325.952,-3.789999999993597,159.97999999999593,200.15410187879354,122325.952,122688.1943170755,121963.70968292451,0.0009241578817347555,80.45225766737897,203.25200000000478
2025-10-04 14:20:00,122381.63,122381.64,122244.1,122260.01,59.19123,2025-10-04 14:39:59,7239603.5619838,13397,122376.83,-121.6200000000099,137.5399999999936,191.0863405811212,122376.83,122518.29518653092,122235.36481346909,0.0005003619016963458,70.05123354614891,208.6460000000021
2025-10-04 14:40:00,122260.01,122292.24,122000.0,122000.01,89.12498,2025-10-04 14:59:59,10884430.2833193,29051,122295.41200000001,-260.0,292.24000000000524,195.52040189372616,122295.41200000001,122653.10598216942,121937.7180178306,0.0010542300523268809,8.70209182948821,166.31400000000139
2025-10-04 15:00:00,122000.01,122144.28,121804.0,121917.61,197.43217,2025-10-04 15:19:59,24078256.356832497,57727,122188.93599999999,-82.39999999999418,340.27999999999884,203.28936529001484,122188.93599999999,122624.93976732336,121752.93223267661,0.00192745422796502,0.0,202.85599999999977
2025-10-04 15:20:00,121917.62,121917.62,121698.88,121813.83,355.96881,2025-10-04 15:39:59,43352382.448673904,65194,122074.61799999999,-103.7899999999936,218.7399999999907,234.71869727402887,122074.61799999999,122550.91077601086,121598.32522398912,0.0011542109340663663,0.0,229.75599999999685
2025-10-04 15:40:00,121813.83,122012.09,121731.29,121791.31,147.43027999999998,2025-10-04 15:59:59,17965577.8038893,32536,121956.554,-22.520000000004075,280.8000000000029,261.517584921839,121956.554,122334.92725846327,121578.18074153674,0.0016251613485921488,0.0,253.91999999999825
2025-10-04 16:00:00,121791.31,121964.95,121620.0,121686.12,214.20605,2025-10-04 16:19:59,26088464.9234944,43350,121841.776,-105.19000000000233,344.9499999999971,297.0343670745064,121841.776,122083.32388494228,121600.22811505772,0.0019293759451923587,0.0,295.40199999999896
2025-10-04 16:20:00,121686.11,121900.0,121595.67,121836.27,184.77093,2025-10-04 16:39:59,22490400.2787844,40866,121809.028,150.1600000000035,304.33000000000175,288.16353651667674,121809.028,121976.2869025436,121641.76909745642,0.0015926985176883234,32.35712438583012,297.81999999999823
2025-10-04 16:40:00,121836.28,121841.77,121615.77,121719.99,253.07651,2025-10-04 16:59:59,30802417.1594402,25676,121769.504,-116.2899999999936,226.0,267.9572548830617,121769.504,121897.18533113373,121641.82266886627,0.0011709811540782647,30.155446658098654,274.96399999999846
2025-10-04 17:00:00,121720.0,121846.0,121660.57,121757.0,98.39305,2025-10-04 17:19:59,11981919.0416106,18966,121758.138,37.0,185.42999999999302,233.59555093751618,121758.138,121875.81615549236,121640.45984450766,0.0010602256398279972,43.40948625768287,268.30199999999894
2025-10-04 17:20:00,121756.99,121910.24,121742.95,121752.5,99.30924,2025-10-04 17:39:59,12099204.8178043,17114,121750.376,-4.490000000005239,167.29000000000815,170.5931001764227,121750.376,121862.0823584586,121638.6696415414,0.0009707153936478153,45.30293128071101,245.6
2025-10-04 17:40:00,121752.5,121784.45,121669.22,121747.37,91.63234,2025-10-04 17:59:59,11153276.5816452,14514,121762.626,-5.130000000004657,115.22999999999593,95.22802312242459,121762.626,121849.85099939858,121675.40100060143,0.0006688544590132698,59.7821573450025,199.65599999999978
2025-10-04 18:00:00,121747.36,121829.69,121700.01,121711.01,101.63837,2025-10-04 18:19:59,12375793.700275,16748,121737.574,-36.35000000000582,129.68000000000757,68.67854710352101,121737.574,121778.93774886394,121696.21025113604,0.000729842784874592,18.57185869128611,164.72600000000094
2025-10-04 18:20:00,121711.01,121747.04,121596.39,121641.99,87.04092,2025-10-04 18:39:59,10591509.7169172,14242,121721.974,-69.01999999998952,150.64999999999418,58.94586809594341,121721.974,121818.5206919168,121625.4273080832,0.000801395407284149,24.345480857780103,149.65599999999978
2025-10-04 18:40:00,121641.99,121677.83,121510.0,121574.66,99.4419,2025-10-04 18:59:59,12090845.820236,13539,121685.50600000001,-67.33000000000175,167.83000000000175,74.67183714260534,121685.50600000001,121837.64502365953,121533.36697634049,0.0009133070112007488,0.0,146.1360000000015
2025-10-04 19:00:00,121574.66,121800.98,121574.65,121754.02,91.44662,2025-10-04 19:19:59,11130511.1086899,14092,121685.81000000001,179.36000000000058,226.33000000000175,71.68761245095702,121685.81000000001,121838.62293335341,121532.99706664661,0.0009434590540346164,50.21276595744738,157.94400000000024
2025-10-04 19:20:00,121754.01,121905.0,121754.01,121905.0,47.46374,2025-10-04 19:39:59,5783247.8120327,15387,121717.33600000001,150.99000000000524,150.99000000000524,91.51389238207057,121717.33600000001,121967.60979351438,121467.06220648564,0.0004179138482334347,65.6674286850222,165.0960000000021
2025-10-04 19:40:00,121904.99,121959.25,121881.0,121959.25,74.81497,2025-10-04 19:59:59,9120855.3606189,10634,121766.98400000001,54.25999999999476,78.25,111.88687108476226,121766.98400000001,122096.82444221423,121437.14355778579,0.00035981365537634147,73.82616040235067,154.81000000000057
2025-10-04 20:00:00,121959.25,122079.65,121891.49,121985.49,123.87248,2025-10-04 20:19:59,15109810.4271476,21874,121835.68400000001,26.24000000000524,188.15999999998894,132.9008875859604,121835.68400000001,122178.2006263411,121493.16737365891,0.0010824697483788341,85.91893926719064,162.31199999999953
2025-10-04 20:20:00,121985.49,122057.28,121985.49,122044.22,31.55923,2025-10-04 20:39:59,3851061.6815407,9159,121929.59599999999,58.729999999995925,71.7899999999936,156.5851412314287,121929.59599999999,122149.99122526609,121709.2007747339,0.00028909127384647805,100.0,143.1039999999979
2025-10-04 20:40:00,122044.22,122061.83,121892.89,121892.89,55.81416,2025-10-04 20:59:59,6808205.84849,15675,121957.37,-151.33000000000175,168.94000000000233,157.3924165899372,121957.37,122080.81018227505,121833.92981772494,0.0006037074193927847,65.72599823341514,131.62599999999802
2025-10-04 21:00:00,121892.89,122200.0,121871.01,122200.0,137.26281,2025-10-04 21:19:59,16749821.8270564,16384,122016.37,307.1100000000006,328.99000000000524,194.40778539798197,122016.37,122248.66115049888,121784.07884950111,0.0010898719106051977,74.67958370980142,167.225999999998
2025-10-04 21:20:00,122200.0,122329.0,122199.99,122258.62,83.62331,2025-10-04 21:39:59,10225439.0840199,13844,122076.24399999999,58.61999999999534,129.00999999999476,220.9464876490475,122076.24399999999,122378.66269538786,121773.82530461212,0.0006839905543172664,74.86337890138331,177.37799999999697
2025-10-04 21:40:00,122258.62,122347.55,122188.88,122190.67,61.65428,2025-10-04 21:59:59,7536524.7362021,15301,122117.28,-67.94999999999709,158.66999999999825,211.7264296628499,122117.28,122413.74976540636,121820.81023459363,0.0008500862136447033,65.93655823779756,171.47999999999882
2025-10-04 22:00:00,122190.67,122230.8,122139.98,122195.85,37.76496,2025-10-04 22:19:59,4614424.2899246,12510,122147.606,5.180000000007567,90.82000000000698,167.1747014652456,122147.606,122437.66025651092,121857.55174348908,0.0005249293635275044,62.845863196598046,175.2860000000015
2025-10-04 22:20:00,122195.85,122365.14,122194.62,122278.0,54.81014,2025-10-04 22:39:59,6701417.4435308,13643,122224.628,82.14999999999418,170.52000000000407,149.21887685540366,122224.628,122305.8184174155,122143.43758258449,0.0008932246725500788,86.95802383831447,175.60200000000185
2025-10-04 22:40:00,122278.0,122334.0,122212.79,122287.19,65.56627,2025-10-04 22:59:59,8017734.6247325,8994,122242.06600000002,9.190000000002328,121.2100000000064,145.1760692553284,122242.06600000002,122333.60249611006,122150.52950388998,0.0006993991771298724,69.5414406741682,134.0460000000021
2025-10-04 23:00:00,122287.19,122292.44,122230.0,122230.0,29.9243,2025-10-04 23:19:59,3658558.2173293,8310,122236.34199999999,-57.19000000000233,62.44000000000233,134.83411784272118,122236.34199999999,122326.26787325181,122146.41612674817,0.00021420644515169853,43.54416674185805,120.73200000000361
2025-10-04 23:20:00,122230.01,122300.0,122214.0,122300.0,36.80431,2025-10-04 23:39:59,4499266.9978399,6756,122258.20800000001,69.99000000000524,86.0,127.0207931533665,122258.20800000001,122345.74349154545,122170.67250845458,0.0003475991387793017,74.43565330114849,106.19800000000396
